GEO_ID,NAME,P002001,P002001ERR,P002002,P002003,P002004,P002005,P002006,P002007,P002008,P002009,P002010,P002011,P002012,P002013,P002014,P002015,P002016,P002017,P002018,P002019,P002020,P002021,P002022,P002023,P002024,P002025,P002026,P002027,P002028,P002029,P002030,P002031,P002032,P002033,P002034,P002035,P002036,P002037,P002038,P002039,P002040,P002041,P002042,P002043,P002044,P002045,P002046,P002047,P002048,P002049,P002050,P002051,P002052,P002053,P002054,P002055,P002056,P002057,P002058,P002059,P002060,P002061,P002062,P002063,P002064,P002065,P002066,P002067,P002068,P002069,P002070,P002071,P002072,P002073
1400000US17031802003,"Census Tract 8020.03, Cook County, Illinois",2684,null,455,2229,2202,1727,37,0,438,0,0,27,26,0,0,25,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031802004,"Census Tract 8020.04, Cook County, Illinois",5381,null,1002,4379,4312,2759,181,3,1368,0,1,67,61,10,8,20,0,2,0,6,5,0,2,0,0,0,8,0,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031802100,"Census Tract 8021, Cook County, Illinois",3573,null,107,3466,3414,3240,20,3,140,6,5,52,45,7,4,31,0,0,0,3,0,0,0,0,0,0,0,0,6,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031802200,"Census Tract 8022, Cook County, Illinois",4410,null,149,4261,4206,3998,17,8,181,0,2,55,53,5,2,42,1,2,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031802300,"Census Tract 8023, Cook County, Illinois",4840,null,238,4602,4500,3683,104,2,702,1,8,102,101,14,6,77,0,1,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031802402,"Census Tract 8024.02, Cook County, Illinois",4821,null,1527,3294,3252,2687,76,1,485,0,3,42,40,6,12,17,1,1,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031802403,"Census Tract 8024.03, Cook County, Illinois",1399,null,55,1344,1324,1162,16,3,142,0,1,20,15,5,3,6,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031802404,"Census Tract 8024.04, Cook County, Illinois",7226,null,2578,4648,4549,3651,162,10,704,1,21,99,94,18,19,25,1,8,0,0,0,0,5,0,0,4,14,0,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031802503,"Census Tract 8025.03, Cook County, Illinois",6200,null,824,5376,5285,3853,100,7,1324,0,1,91,89,17,5,37,0,2,3,2,0,0,7,0,0,3,13,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031802504,"Census Tract 8025.04, Cook County, Illinois",6601,null,2702,3899,3840,3222,88,9,509,0,12,59,57,9,7,22,0,4,0,0,0,0,2,0,0,2,11,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031802505,"Census Tract 8025.05, Cook County, Illinois",6844,null,3468,3376,3306,2315,222,5,759,0,5,70,65,2,14,32,1,0,0,4,0,0,2,0,0,2,8,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031802506,"Census Tract 8025.06, Cook County, Illinois",2508,null,1284,1224,1194,985,43,2,163,1,0,30,30,15,4,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031802605,"Census Tract 8026.05, Cook County, Illinois",6799,null,368,6431,6369,5409,77,3,878,2,0,62,58,4,6,22,1,7,0,0,0,0,3,0,0,1,14,0,4,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031802607,"Census Tract 8026.07, Cook County, Illinois",1444,null,74,1370,1358,1296,3,0,59,0,0,12,12,5,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031802608,"Census Tract 8026.08, Cook County, Illinois",6256,null,250,6006,5948,5511,55,5,376,1,0,58,58,5,8,35,0,8,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031802609,"Census Tract 8026.09, Cook County, Illinois",6699,null,2913,3786,3718,2674,109,4,929,0,2,68,67,9,7,20,4,9,7,0,1,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031802610,"Census Tract 8026.10, Cook County, Illinois",1729,null,101,1628,1608,1365,15,0,223,2,3,20,18,2,2,12,2,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031802701,"Census Tract 8027.01, Cook County, Illinois",6952,null,1637,5315,5217,4271,101,15,822,2,6,98,96,16,4,36,3,2,0,0,0,4,4,0,0,9,18,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031802702,"Census Tract 8027.02, Cook County, Illinois",4498,null,196,4302,4254,3426,86,1,734,0,7,48,46,1,6,12,2,0,0,1,0,1,3,0,0,0,20,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031802801,"Census Tract 8028.01, Cook County, Illinois",4793,null,421,4372,4320,4111,39,1,166,1,2,52,48,5,7,32,0,2,0,0,0,0,0,0,0,2,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031802802,"Census Tract 8028.02, Cook County, Illinois",6594,null,447,6147,6027,5371,95,0,553,0,8,120,118,25,10,63,0,4,0,1,0,0,6,0,0,0,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031802900,"Census Tract 8029, Cook County, Illinois",6080,null,218,5862,5800,5589,19,1,188,0,3,62,61,5,9,39,5,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031803005,"Census Tract 8030.05, Cook County, Illinois",2655,null,106,2549,2526,2281,23,1,221,0,0,23,23,4,4,13,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031803007,"Census Tract 8030.07, Cook County, Illinois",5247,null,225,5022,4962,4521,35,2,400,3,1,60,56,4,2,45,0,0,2,0,0,0,1,0,0,0,2,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031803008,"Census Tract 8030.08, Cook County, Illinois",4712,null,300,4412,4365,4005,60,3,293,0,4,47,45,2,3,33,0,1,0,0,0,0,1,0,0,1,4,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031803010,"Census Tract 8030.10, Cook County, Illinois",5196,null,438,4758,4683,4266,49,1,353,0,14,75,75,14,3,52,2,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031803012,"Census Tract 8030.12, Cook County, Illinois",2221,null,235,1986,1955,1563,59,1,329,0,3,31,31,3,0,12,0,1,3,0,0,0,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031803013,"Census Tract 8030.13, Cook County, Illinois",5449,null,427,5022,4927,4500,34,6,363,14,10,95,88,8,5,52,0,7,0,2,0,0,2,0,0,5,7,0,7,0,2,0,0,1,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031803014,"Census Tract 8030.14, Cook County, Illinois",3430,null,658,2772,2739,2378,36,2,308,0,15,33,33,8,2,16,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031803015,"Census Tract 8030.15, Cook County, Illinois",4459,null,357,4102,4065,3708,74,2,280,0,1,37,34,5,9,18,0,1,0,0,0,1,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031803016,"Census Tract 8030.16, Cook County, Illinois",1979,null,123,1856,1829,1428,49,0,350,0,2,27,25,1,1,13,0,0,0,0,0,0,0,0,0,1,9,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031803017,"Census Tract 8030.17, Cook County, Illinois",6058,null,686,5372,5291,4527,116,3,640,3,2,81,79,12,16,39,4,5,0,1,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031803100,"Census Tract 8031, Cook County, Illinois",3440,null,125,3315,3271,3144,26,1,91,0,9,44,44,4,1,25,4,7,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031803200,"Census Tract 8032, Cook County, Illinois",5586,null,235,5351,5297,5075,47,3,172,0,0,54,50,16,4,27,0,1,0,0,0,0,0,0,0,0,2,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031803300,"Census Tract 8033, Cook County, Illinois",5543,null,319,5224,5146,4588,59,13,474,1,11,78,76,13,6,53,0,1,1,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031803400,"Census Tract 8034, Cook County, Illinois",6384,null,210,6174,6101,5749,64,2,278,0,8,73,70,9,6,45,1,0,0,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031803500,"Census Tract 8035, Cook County, Illinois",5813,null,221,5592,5524,5299,21,2,201,0,1,68,68,9,7,49,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031803603,"Census Tract 8036.03, Cook County, Illinois",6751,null,179,6572,6477,5312,73,2,1086,2,2,95,95,8,6,67,1,0,0,1,0,0,2,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031803604,"Census Tract 8036.04, Cook County, Illinois",4314,null,395,3919,3856,3474,86,0,289,1,6,63,55,9,8,34,0,0,0,2,0,1,1,0,0,0,0,0,7,0,0,0,1,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031803605,"Census Tract 8036.05, Cook County, Illinois",7253,null,1172,6081,5974,4853,183,6,923,2,7,107,101,12,5,50,2,13,0,4,0,0,3,0,0,1,11,0,6,0,0,0,0,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031803606,"Census Tract 8036.06, Cook County, Illinois",8287,null,5078,3209,3114,2140,361,4,582,4,23,95,93,28,4,22,4,2,3,6,8,0,3,0,0,0,13,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031803607,"Census Tract 8036.07, Cook County, Illinois",5164,null,315,4849,4811,4433,47,3,319,0,9,38,38,4,3,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031803608,"Census Tract 8036.08, Cook County, Illinois",7326,null,925,6401,6269,5218,387,7,646,1,10,132,123,48,26,42,0,0,2,1,0,0,0,0,0,1,3,0,9,6,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031803610,"Census Tract 8036.10, Cook County, Illinois",7198,null,634,6564,6466,5240,220,8,986,0,12,98,92,20,8,39,1,4,7,3,0,0,2,0,0,1,7,0,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031803611,"Census Tract 8036.11, Cook County, Illinois",6112,null,2890,3222,3135,2385,250,14,474,2,10,87,84,24,5,30,0,3,1,5,0,0,4,0,0,0,12,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031803612,"Census Tract 8036.12, Cook County, Illinois",3536,null,1390,2146,2106,1475,305,9,311,3,3,40,40,16,0,8,1,3,0,0,0,0,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031803701,"Census Tract 8037.01, Cook County, Illinois",2705,null,217,2488,2458,2146,37,0,269,3,3,30,28,3,2,15,0,0,1,5,0,0,1,0,0,0,1,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031803702,"Census Tract 8037.02, Cook County, Illinois",6255,null,502,5753,5667,5065,57,14,515,1,15,86,82,15,7,47,2,6,0,0,0,0,0,0,0,1,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031803800,"Census Tract 8038, Cook County, Illinois",4725,null,501,4224,4158,3869,45,3,235,2,4,66,61,6,9,31,1,1,0,2,0,0,3,0,0,1,7,0,5,0,0,0,0,2,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031803901,"Census Tract 8039.01, Cook County, Illinois",3452,null,325,3127,3082,2788,43,0,243,0,8,45,41,8,7,19,2,1,0,0,0,0,3,0,0,1,0,0,4,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031803902,"Census Tract 8039.02, Cook County, Illinois",3513,null,489,3024,2996,2896,35,0,62,1,2,28,26,5,11,9,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031804000,"Census Tract 8040, Cook County, Illinois",4587,null,659,3928,3876,3658,33,2,178,1,4,52,52,16,7,27,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031804102,"Census Tract 8041.02, Cook County, Illinois",6993,null,213,6780,6701,5918,36,4,738,2,3,79,73,3,9,48,0,0,0,0,0,0,5,0,0,7,1,0,6,1,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031804104,"Census Tract 8041.04, Cook County, Illinois",4980,null,214,4766,4681,3278,75,6,1316,3,3,85,83,11,0,45,4,0,2,0,1,4,0,0,0,6,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031804105,"Census Tract 8041.05, Cook County, Illinois",4000,null,121,3879,3820,3286,42,3,488,0,1,59,57,8,3,38,2,1,2,1,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031804106,"Census Tract 8041.06, Cook County, Illinois",7024,null,301,6723,6615,5023,51,1,1535,0,5,108,103,8,3,73,0,2,1,1,0,0,0,0,0,0,15,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031804108,"Census Tract 8041.08, Cook County, Illinois",3879,null,398,3481,3396,1618,357,10,1408,2,1,85,84,24,2,25,6,0,3,3,0,1,4,0,0,0,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031804109,"Census Tract 8041.09, Cook County, Illinois",2955,null,131,2824,2780,2530,44,2,204,0,0,44,41,8,2,23,0,0,0,3,0,0,2,0,0,2,1,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031804201,"Census Tract 8042.01, Cook County, Illinois",8173,null,222,7951,7834,6390,72,11,1344,0,17,117,113,11,18,64,0,1,0,0,0,0,1,0,0,4,14,0,4,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031804202,"Census Tract 8042.02, Cook County, Illinois",7463,null,319,7144,7015,5777,72,7,1156,1,2,129,122,23,9,58,0,1,1,0,0,0,3,0,0,8,18,1,7,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031804305,"Census Tract 8043.05, Cook County, Illinois",7216,null,2312,4904,4798,3904,288,7,587,0,12,106,103,32,14,38,4,0,0,4,0,0,3,0,0,2,6,0,3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031804306,"Census Tract 8043.06, Cook County, Illinois",5564,null,2332,3232,3170,2870,126,7,165,1,1,62,61,12,12,30,0,2,3,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031804308,"Census Tract 8043.08, Cook County, Illinois",5486,null,733,4753,4677,3266,230,6,1172,2,1,76,71,22,4,31,1,0,1,2,0,0,2,0,0,0,8,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031804309,"Census Tract 8043.09, Cook County, Illinois",3230,null,1300,1930,1876,1467,136,1,269,3,0,54,54,15,1,10,0,0,0,0,0,0,2,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031804310,"Census Tract 8043.10, Cook County, Illinois",9088,null,1405,7683,7507,5339,250,7,1891,0,20,176,170,25,9,80,1,2,2,5,0,0,5,0,0,3,38,0,6,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031804311,"Census Tract 8043.11, Cook County, Illinois",8148,null,1570,6578,6408,4112,228,10,2050,3,5,170,159,25,11,60,1,2,0,3,0,0,3,0,0,3,51,0,6,0,2,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,5,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031804403,"Census Tract 8044.03, Cook County, Illinois",6760,null,1935,4825,4704,3351,354,11,972,1,15,121,117,20,5,50,3,0,0,5,0,0,4,0,1,2,27,0,4,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031804404,"Census Tract 8044.04, Cook County, Illinois",5233,null,2797,2436,2394,1781,156,4,445,0,8,42,40,14,6,18,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031804405,"Census Tract 8044.05, Cook County, Illinois",3701,null,2146,1555,1504,744,545,2,204,3,6,51,50,33,3,4,0,1,2,3,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031804406,"Census Tract 8044.06, Cook County, Illinois",6247,null,2928,3319,3239,2115,288,1,829,0,6,80,78,41,8,14,4,1,0,0,3,0,3,0,0,1,3,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031804505,"Census Tract 8045.05, Cook County, Illinois",3831,null,552,3279,3217,2819,164,5,222,0,7,62,58,13,13,20,0,1,2,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0
1400000US17031804506,"Census Tract 8045.06, Cook County, Illinois",5461,null,477,4984,4901,3826,192,7,867,1,8,83,76,12,6,33,1,4,0,2,0,0,2,0,3,1,12,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031804507,"Census Tract 8045.07, Cook County, Illinois",12480,null,1117,11363,11117,7689,369,8,3040,3,8,246,230,33,25,97,1,2,1,4,1,1,13,0,0,3,46,3,10,1,5,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031804508,"Census Tract 8045.08, Cook County, Illinois",2244,null,1000,1244,1198,762,185,2,244,0,5,46,42,10,9,14,0,1,1,4,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
